NAME,TOTAL,FINE,FEE,Z FEE,COST,SURCHARGE,STF,BIPSA,MF,PLUS,CATEGORY,DESCRIPTION
20-158,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXAMINING BOARDS AND PROFESSIONAL LICENSES,Illegal use of optician license
20-231,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXAMINING BOARDS AND PROFESSIONAL LICENSES,False statement - embalmer/funeral director
20-249,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXAMINING BOARDS AND PROFESSIONAL LICENSES,Practicing as a master barber without license
20-257,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXAMINING BOARDS AND PROFESSIONAL LICENSES,Illegal use of hairdresser license
20-265,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXAMINING BOARDS AND PROFESSIONAL LICENSES,Violation of hairdress/cosmetology regulations (1st offense)
20-324e,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXAMINING BOARDS AND PROFESSIONAL LICENSES,False claim - real estate guaranty fund
20-341l,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXAMINING BOARDS AND PROFESSIONAL LICENSES,Subsurface sewage disposal without license
20-366,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXAMINING BOARDS AND PROFESSIONAL LICENSES,Violation of sanitarian requirements
20-608,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXAMINING BOARDS AND PROFESSIONAL LICENSES,Illegal use of pharmacist license or display document
20-610,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXAMINING BOARDS AND PROFESSIONAL LICENSES,"Sale or dispensing of drugs, legend drugs or legend devices without pharmacist"
20-640,136.0,90.0,11.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,EXAMINING BOARDS AND PROFESSIONAL LICENSES,Misuse of industrial hygiene and safety titles
21-1,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LICENSES,Selling goods or articles at auction without a license
21-30,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LICENSES,False statement - resident veteran status
21-38,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LICENSES,Violation of hawker/peddler ordinances
21-48,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LICENSES,Illegal operation of lodging house without license
21-76a,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LICENSES,Violation of mobile home/park regulations
21a-19(1),125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CONSUMER PROTECTION,Violation of oleomargarine requirements
21a-21,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CONSUMER PROTECTION,Violation of print butter regulations
21a-25,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CONSUMER PROTECTION,Violation of impure vinegar regulations (1st offense)
21a-26,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CONSUMER PROTECTION,Violation of vinegar sales regulations (1st offense)
21a-26*,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CONSUMER PROTECTION,Violation of vinegar sales regulations (subsequent offense)
21a-37(a),50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CONSUMER PROTECTION,Violation of vending machine license regulations
21a-46,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CONSUMER PROTECTION,Vending machine information regulations
21a-61,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CONSUMER PROTECTION,Violation of quick-frozen foods regulations (1st offense)
21a-61*,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CONSUMER PROTECTION,Violations of quick-frozen foods regulations (subsequent offense)
21a-63,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CONSUMER PROTECTION,Violation of clinical thermometer regulations
21a-77,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CONSUMER PROTECTION,Violation of unit pricing regulations (1st offense)
21a-79(b),100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CONSUMER PROTECTION,Failure to price U.P.C.-marked product (1st offense)
21a-79(b)*,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CONSUMER PROTECTION,Failure to price U.P.C.-marked product (subsequent offense)
21a-79(b(1(B,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CONSUMER PROTECTION,Failure to provide item-by-item digital display of price in electronic pricing system (1st offense)
21a-79(b(1(B*,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CONSUMER PROTECTION,Failure to provide item-by-item digital display of price in electronic pricing system  (subsequent offense)
21a-79(b(1B5,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CONSUMER PROTECTION,Failure to properly post pricing information on retail end cap (1st offense)
21a-79(b(1B5*,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CONSUMER PROTECTION,Failure to properly post pricing information on retail end cap (subsequent offense)
21a-85,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CONSUMER PROTECTION,Violation of lead-based paints regulations
21a-154,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CONSUMER PROTECTION,Violation of provisions re manufacture and sale of bread regulations (1st offense)
21a-159(a)(1),125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CONSUMER PROTECTION,Violation of bakery requirements (1st offense)
21a-211,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CONSUMER PROTECTION,Violation of Boxing Wrestling regulations
29-143k,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CONSUMER PROTECTION,Violation of amateur boxing regulations
29-143o,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CONSUMER PROTECTION,Sale of excess seating - boxing match or wrestling exhibition (1st offense)
29-143o*,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CONSUMER PROTECTION,Sale of excess seating - boxing match or wrestling exhibition - officers (subsequent offense)
29-143o**,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CONSUMER PROTECTION,"Sale of ticket of admission for any boxing or mixed martial arts match in excess of the seating capacity of the room, hall, place (2nd offense for officers of club, corporation or association)"
29-143q,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CONSUMER PROTECTION,Holding a boxing match of more than 15 rounds of three minutes each
29-143q*,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CONSUMER PROTECTION,Holding a mixed martial arts match of more than 5 rounds or with less than 1 minute rest in between rounds
29-143q**,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CONSUMER PROTECTION,Holding a boxing or mixed martial arts match without an approved referee
29-143s,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CONSUMER PROTECTION,"Holding a boxing or mixed martial arts match on Christmas Day, Good Friday, Memorial Day or Veterans Day"
29-143t,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CONSUMER PROTECTION,Participation in a boxing or mixed martial arts match without prior proper physical examination
29-143u,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CONSUMER PROTECTION,Receipt of benefit from any boxer or mixed martial arts competitor for any special privilege for relating to any boxing or mixed martial arts match
29-143v,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CONSUMER PROTECTION,Participation by a person under 18 years old in a professional boxing or mixed martial arts match or by a person under 16 years old in an amateur boxing match
29-143w,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CONSUMER PROTECTION,Wagering upon the outcome of a boxing or mixed martial arts match
29-143x,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CONSUMER PROTECTION,Admittance of a person under 18 years old to any professional boxing or mixed martial arts match unless accompanied by a parent or guardian
29-143y,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CONSUMER PROTECTION,"Issuance of a license to conduct, hold or give any boxing or mixed martial arts match in municipality which prohibits boxing or mixed martial arts matches within its limits"
29-143z,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CONSUMER PROTECTION,Violation of boxing or mixed martial arts regulations not contained in any foregoing statute
22-12b,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Violation of fur breeding requirements
22-13,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Illegal employment of minors in agriculture (1st offense)
22-13*,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Illegal employment of minors in agriculture (subsequent offense)
22-14,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Employment of minor under 16 without permit (1st offense)
22-14*,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Employment of minor under 16 without permit (subsequent offense)
22-15,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Violation of labor commission farming regulations (1st offense)
22-15*,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Violation of labor commission farming regulations (subsequent offense)
22-16,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Violation of regulations by employer with more than 15 workers (1st offense)
22-16*,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Violation of regulations by employer with more than 15 workers (subsequent offense)
22-29,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Illegal use of brand name (1st offense)
22-29*,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Illegal use of brand name (subsequent offense)
22-34,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Illegal use of reserved titles (1st offense)
22-34*,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Illegal use of reserved titles (subsequent offense)
22-35,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Illegal sale of unmarked potatoes (1st offense)
22-35*,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Illegal sale of unmarked potatoes (subsequent offense)
22-36,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Illegal sale of agricultural culls (1st offense)
22-36*,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Illegal sale of agricultural culls (subsequent offense)
22-38,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Violation of farm product labelling requirements
22-39,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Obstructing commissioner of agriculture
22-39a,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Improper cold storage of fruit (1st offense)
22-39a*,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Improper cold storage of fruit (subsequent offense)
22-39b,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Failure of fruit storer to register (1st offense)
22-39b*,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Failure of fruit storer to register (subsequent offense)
22-39c,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Failure to measure storage air daily (1st offense)
22-39c*,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Failure to measure storage air daily (subsequent offense)
22-39d,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Failure to report mechanical breakdowns (1st offense)
22-39d*,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Failure to report mechanical breakdowns (subsequent offense)
22-39e,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Interference with inspections (1st offense)
22-39e*,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Interference with inspections (subsequent offense)
22-49,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Violation of egg sales regulations (1st offense)
22-49*,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Violation of egg sales regulations (subsequent offense)
22-54,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Violation of apple sales regulations (1st offense)
22-54*,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Violation of apple sales regulations (subsequent offense)
22-54q,75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Violation of Apple Market Order
22-89,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Failure to register honey bees
22-90,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Failure to inspect bees for disease
22-98,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Interference with nursery stock inspection
22-99,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Failure of nurseryman to register
22-100,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Illegal sale of nursery stock without certification
22-129,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,"Violation of order of Commissioner or Commissioner's agent concerning the sale or offering for sale or distributing of any cheese, milk or other milk product (1st offense)"
22-167,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Violation of local order regarding milk sales
22-279,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Violation of animal quarantine (Note: may be imposed per day for each day during which violation continues)
22-280a,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Transportation of dog/cat serum without permit
22-318a,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Violation of herd dispersal sales regulations
22-320h,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Violation of swine-feeding garbage regulations (1st offense)
22-320h*,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Violation of swine-feeding garbage regulations (subsequent offense)
22-324a,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Violation of dead poultry disposal regulations
22-326,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Violation of poultry disease regulations (Note: may be imposed per day for each day during which violation continues)
22-344(b),250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Sale or offer of sale of prohibited animal
22-344(e)(1),250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Importing of any dog or cat by unregistered animal importer
22-344(e)(2),50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,"Failure to provide proper notice before offering any dog or cat for sale, adoption or transfer at a public venue or outdoor location"
22-344(f),100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Operation of animal facility without license
22-359,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Failure to comply with rabies control ordinance
22-391,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Violation of Cattle/Swine dealer regulations (1st offense)
22-413,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Auctioning equine without health certificate
22-414,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Conducting equine auction without license
22-415,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Inhumane transport of equines
DOGS,75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS, Failure of owner or keeper to redeem captured or impounded cat within 120 hours of receiving notice
22-333,75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,"Failure to redeem impounded dog, cat or other animal"
22-339b*,136.0,90.0,11.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Rabies vaccination
22-349,75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Owning or keeping unlicensed dog and failure to purchase license and pay fee for impounded dog
22-363,75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Owning or harboring dog as such to create a nuisance (1st offense)
22-364(a),92.0,50.0,7.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Allowing a dog to roam
22-364a,75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Intentionally or recklessly releasing domestic animal that causes damage to real property in excess of $100
22-364b,92.0,50.0,7.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,"Failure of owner or keeper to restrain dog on leash when dog is in proximity of blind, deaf or mobility impaired person accompanied by a guide dog"
22-366,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGRICULTURE/DOMESTIC ANIMALS,Illegal cropping dog's ear (1st offense)
22a-66a,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENVIRONMENTAL PROTECTION,Failure to give pesticide application notice
22a-174k,75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,ENVIRONMENTAL PROTECTION,Improper operation of outdoor wood-burning furnace.
22a-220a(i),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,ENVIRONMENTAL PROTECTION,Unauthorized disposal of solid waste in a solid waste or refuse container
22a-220a(i)*,75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,ENVIRONMENTAL PROTECTION,Disposal of improper material in recycling collection containers
22a-246,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENVIRONMENTAL PROTECTION,Violation of beverage container regulations (1st offense)
22a-246*,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENVIRONMENTAL PROTECTION,Violation of beverage container regulations (2nd offense)
22a-246**,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENVIRONMENTAL PROTECTION,Violation of beverage container regulations (3rd offense)
22a-250(a),219.0,199.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,ENVIRONMENTAL PROTECTION,Littering
22a-250(a)(2),319.0,199.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,100.0,ENVIRONMENTAL PROTECTION,Littering on Public Land...(the total amount due includes an additional surcharge of 50% of the fine imposed)
22a-256h(e),50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENVIRONMENTAL PROTECTION,Failure to post notice re: batteries
22a-363,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENVIRONMENTAL PROTECTION,Violation of coastal water dredging requirements
22a-381d,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENVIRONMENTAL PROTECTION,Prohibited actions concerning invasive plants.
22a-381e(c),100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENVIRONMENTAL PROTECTION,Improper planting of running bamboo
22a-381e(d),100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENVIRONMENTAL PROTECTION,Sale of running bamboo without proper notice of containment information to customer
22a-449,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENVIRONMENTAL PROTECTION,Operating oil/chemical terminal without license (Note: may be imposed per day for each day during any period of unlicensed operation)
22a-461,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENVIRONMENTAL PROTECTION,Violation of detergent labeling regulations (1st offense)
22a-461*,300.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENVIRONMENTAL PROTECTION,Violation of detergent labeling regulations (subsequent offense)
23-4-1(a),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Hours of operation - state park and forest areas
23-4-1(aa)(1),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Use of public drinking water facility for washing
23-4-1(aa)(2),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Unauthorized use of faucet
23-4-1(b)(1),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Vandalism
23-4-1(b)(2),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Unauthorized possession of food or beverage in historic building
23-4-1(c),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Unauthorized hunting or possession of weapons
23-4-1(cc),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Unauthorized tent
23-4-1(d),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Unauthorized fishing
23-4-1(e)(1),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Possession of alcoholic beverages
23-4-1(e)(2),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Possession of beer in container larger than one liter
23-4-1(e)(3),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Sale of alcoholic beverages
23-4-1(f)(1),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Pets or riding animals in Sherwood Island or Squantz Pond state parks; improper control of pets
23-4-1(f)(2),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Pets or riding animals in prohibited area or not under control
23-4-1(f)(3),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,More than two pets in state forest campground or pet in state park campground
23-4-1(g),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Unauthorized posting of sign or notice
23-4-1(h),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Unauthorized commercial activity
23-4-1(i),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,"Unauthorized meetings, proselytism"
23-4-1(j),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Possession of refuse in prohibited area; littering
23-4-1(k),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Unauthorized dumping
23-4-1(l),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,"Unauthorized use of trails, roads or paths"
23-4-1(m)(1),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Boats in prohibited areas
23-4-1(m)(2),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,"Preventing with boat access to pier, dock or launching area"
23-4-1(m)(3),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,"Vessel motor size, not to exceed 25 hp at Squantz Pond Boat Launch, no discharge or pickup of passengers"
23-4-1(n),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Gambling
23-4-1(o),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Disorderly conduct
23-4-1(p),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Picnicking in nondesignated area
23-4-1(q)(1),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Fire in nondesignated facilities
23-4-1(q)(2),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,"Fire too close to tree, building or shrub"
23-4-1(q)(3),75.0,35.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,FOREST AND PARK,Improper disposal of fire residue
